trip_id,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,pickup_hour,pickup_day,passenger_count,weather,trip_duration
808,37.52296222072578,126.91757706811505,37.44179148802861,127.01169982710479,21,5,4,Clear,36.77285484623202
809,37.580591268282454,126.86607206327412,37.500887735421145,126.99739674885785,13,0,2,Clear,49.16537801528437
810,37.57373555004838,127.00764592815247,37.41829154062735,127.0141924798323,13,2,1,Snow,55.11970903351274
811,37.41394350546994,127.09406121425003,37.416454824949916,126.95901267762214,17,1,4,Clear,68.94019212113673
812,37.54181135478172,127.04321155083095,37.420866525283685,127.01890423379245,6,6,2,Clear,51.06480281028963
813,37.43353722973682,126.92421548054048,37.45190075042023,126.95371763206248,19,1,4,Clear,25.085494085678192
814,37.46207170343477,126.91270048212074,37.53926691287816,126.9132821490822,10,6,4,Clear,24.863658152272226
815,37.508761338248306,126.81159461432368,37.57222692846168,127.05753234766989,21,2,2,Clear,89.84804898859808
816,37.56818363953924,126.99712179533564,37.48719912360568,126.93761786067888,9,3,4,Clear,48.15191671069809
817,37.44734910227667,126.86678718760541,37.511040647512736,126.97041112578717,11,1,1,Clear,39.150766486661304
818,37.57476605547131,127.0050554054832,37.441273400327795,126.93950159993521,9,6,2,Rain,60.24935808659981
819,37.54694822190105,127.02805081642505,37.55821624180895,127.03264959846372,5,5,2,Snow,5.0
820,37.53485263232022,127.0639388195221,37.57767082261844,126.96192621158102,7,4,4,Clear,53.2352662878717
821,37.42658095431385,126.96447500254683,37.49711936359135,126.94123372386443,6,0,1,Clear,34.2798011134636
822,37.494845181264594,127.04899328168904,37.4321748548101,126.87734760714866,12,3,1,Clear,67.51902916001085
823,37.45502578261163,127.01695559111045,37.401020330847146,127.07346252316123,20,6,3,Clear,34.07831939148867
824,37.51762858564766,126.90589435138402,37.507282231202694,127.05895106219724,22,1,2,Clear,49.419819298300595
825,37.53471987837078,126.83192865242282,37.49952716663758,126.92944809816571,11,0,4,Rain,40.57331861176831
826,37.41307348584487,126.87265098396027,37.58516172860178,126.99791582169885,11,5,4,Rain,76.15905365360973
827,37.52883739562162,127.05337335578488,37.40729686030874,126.95243394111033,21,4,3,Clear,57.122476439764085
828,37.499623055068625,126.96032653136376,37.429790305451185,126.8528550117226,12,1,4,Clear,47.716362292904115
829,37.56773832846276,126.99966875822827,37.43953731734189,126.91280873859583,20,1,1,Rain,52.4128127243894
830,37.55865269721138,127.04182225227275,37.50942492552403,127.05596531278421,8,0,2,Clear,25.836416228068806
831,37.482594430886564,127.00011285261385,37.456947244061226,127.03923141493502,19,0,1,Snow,40.309572833828085
832,37.595240935186965,127.05681638071432,37.441135803867304,126.83074738754429,6,2,2,Clear,86.89598249007166
833,37.51738165935152,126.8259078735908,37.50288309311458,126.82259640469363,15,1,3,Clear,15.532592697741144
834,37.592729026720605,127.07109406329761,37.408130639016925,127.05605502248504,22,6,2,Clear,72.95302502976632
835,37.543852797058875,127.04378657006905,37.59504847648327,127.06979246153584,18,4,1,Clear,38.76877282383417
836,37.481510189661826,127.07090225972316,37.57220372338709,126.88826994345195,23,0,4,Clear,72.04795771896303
837,37.4467556821618,127.01925740481379,37.45439226637461,126.904785957062,10,3,2,Snow,34.739704131956906
838,37.493081757644035,126.88231807048498,37.46723403599123,126.90074084199635,4,1,3,Clear,10.885333474079516
839,37.587209639539914,126.8341638040939,37.449179635854556,126.8380905144603,16,3,3,Clear,52.750624374549346
840,37.42604536894735,126.83889144138578,37.58567981101847,127.02350318218747,0,1,4,Clear,75.46969558327497
841,37.49206338588434,126.94967142720074,37.530639434401046,126.91102580082519,4,0,3,Clear,14.674376033381614
842,37.46937622386051,126.9172809229121,37.504235761664546,127.05086814504371,1,2,1,Clear,38.11424487387974
843,37.573454695773364,126.99626522813132,37.50171992270844,127.06355577555628,1,1,2,Clear,33.42355953962618
844,37.56081162111486,126.95098329212564,37.4331841270861,127.07383803277959,11,5,2,Clear,56.998461349484145
845,37.51042765940489,126.83759599921758,37.59252929637741,127.04538263391903,21,6,1,Rain,77.01503138642735
846,37.48301363155765,126.80067365341058,37.58291948765378,127.03667321875928,4,0,3,Rain,76.93693515727165
847,37.536836037605156,126.83849394381758,37.59048421061492,126.93484638142526,10,0,1,Snow,44.971580853696054
848,37.590616472060304,126.84402168304524,37.45818644143519,126.8080842412817,12,0,2,Rain,40.102801762739276
849,37.4202323214243,127.01597555741226,37.49532970548324,126.83361878475614,17,3,2,Rain,70.23456490583051
850,37.579765488241435,126.88558431244533,37.50378523339467,126.95926260692104,13,0,2,Rain,37.44341208164471
851,37.45884609868176,126.82809108144363,37.49793493540371,126.90800766004911,4,6,2,Clear,31.9549028666697
852,37.400843362437364,127.02661369983073,37.40383789890596,127.04872453419559,10,3,4,Clear,14.592131608082184
853,37.54820037636166,127.08214580298666,37.56662985941975,126.96894196713536,3,4,2,Clear,33.529978206565005
854,37.557685004506574,126.83014468487356,37.54930910217115,126.82965008352014,21,5,3,Snow,9.28247845543506
855,37.46095175981993,127.08891772204812,37.49495964089483,126.9435593289123,16,5,1,Clear,41.39429831378642
856,37.555689442506065,127.08507942718359,37.45348038653688,127.04658892412795,13,5,3,Clear,26.78900663019776
857,37.55960367926033,126.95693528930715,37.52699538263056,127.05892434800413,2,2,2,Snow,46.262625137610655
858,37.53506078131861,126.88872964244783,37.42765841943918,126.84981719079984,20,6,3,Rain,44.50302267404773
859,37.40772809618586,126.84142765221448,37.59945554239953,126.83008992600949,23,5,4,Rain,62.60005453915442
860,37.5334837176828,127.04715606047364,37.42506800704112,126.916097175793,1,0,1,Rain,45.913887443942016
861,37.58648116544854,126.98142198065412,37.41169088219881,126.81965463367094,7,4,2,Clear,84.1577654803754
862,37.52406304200253,126.99538958523209,37.52248174692341,127.01790785326733,23,0,3,Clear,14.015876597956247
863,37.47338469251968,127.05826304743832,37.49268231447467,126.93425980753881,15,4,4,Clear,40.34762836869972
864,37.512696298362236,126.93318325882936,37.543800099105496,126.85946682657648,5,5,4,Snow,36.80917364840393
865,37.59862917843815,126.91043252255311,37.42559344961288,126.83074067941199,20,0,4,Clear,65.29765081467805
866,37.49451642714045,127.0286914090756,37.472749143256536,127.07820562086181,6,2,1,Rain,16.610490861799487
867,37.56831013963854,126.88916605838939,37.500206672426415,126.81291795079797,21,0,3,Clear,27.69116274108101
868,37.42770684658116,126.89837775174419,37.489398257422685,126.82936351774033,14,3,3,Snow,37.14351199833146
869,37.411296180779374,126.9143273707765,37.51660671294981,126.87027085973959,8,0,1,Clear,53.451539019826605
870,37.47802956679641,127.05690740106888,37.420350033311976,126.8284011171307,17,1,4,Clear,90.0
871,37.427554516246424,127.03373463011607,37.50074492519082,126.99328525602363,11,3,2,Clear,38.51396225052612
872,37.46610550573508,126.88742536331716,37.51095337128944,126.86546567821657,5,4,3,Clear,22.269012983712084
873,37.54308556426027,126.84308370843118,37.57620442939543,126.94397901246049,11,5,2,Rain,37.32667810930185
874,37.48909759106204,126.9178379542824,37.51421523706703,127.05807294027872,6,5,4,Clear,51.562316098428184
875,37.46424285068824,126.98736552383043,37.509459103006144,127.04743161239804,14,0,1,Rain,33.7287383112906
876,37.578300784207414,127.00287408850956,37.56241556363317,126.84387317342465,0,5,2,Clear,56.374856073803926
877,37.401885765076905,126.86012903571245,37.412999500835426,126.82661938720794,14,6,3,Rain,15.748564440417146
878,37.56280566938417,126.87482057063116,37.52959243185035,126.9992753793814,13,5,3,Clear,48.484499097450396
879,37.52425375827651,127.0790303657226,37.562360888114135,126.86309155628194,12,5,1,Clear,71.2634105677113
880,37.40929114208599,126.9155179444704,37.41891914217942,127.03443570838596,23,0,4,Clear,38.352452992954284
881,37.40683082246436,126.89424279061006,37.56231449294889,126.93034658085953,20,0,3,Clear,53.49345319845739
882,37.43438012092746,127.00871307252302,37.55743118541242,126.84635594435467,13,1,3,Rain,64.52020960635389
883,37.59548117456064,126.94036312661657,37.40018862581307,127.09226486407167,14,2,1,Clear,78.79473498841905
884,37.417141783426665,126.87404058313491,37.44923142398006,126.81668425964561,20,2,2,Clear,20.486381105045353
885,37.547771151498324,126.92278914650801,37.43025164353931,126.8372882853914,8,3,4,Clear,63.5945155963179
886,37.48031843139146,126.84325858297183,37.50226756773881,127.04361109279286,17,3,2,Clear,78.53447799908514
887,37.447329130669736,126.88386911016529,37.58280132155537,126.9358055685575,5,1,4,Rain,52.07860492433758
888,37.51500089899338,126.92553876454242,37.52054128777469,127.08141552119412,19,5,2,Clear,66.20398226770199
889,37.473637562091135,126.95539816447004,37.52036059942081,126.8338966781147,3,1,2,Clear,39.54184981715996
890,37.46203645659629,127.02249720629008,37.42456972721627,126.84709511686543,7,1,3,Clear,75.42359038105461
891,37.44792445442404,126.91548307744827,37.53327586206722,126.80054733654129,18,4,2,Rain,58.822400300578536
892,37.49156346899689,126.96371139709488,37.57766411582921,126.86513472215289,10,5,4,Rain,42.459597345035604
893,37.433920997112715,127.08530188965238,37.485869525690994,126.99717816713397,7,5,1,Clear,46.7611768654987
894,37.57038953652111,127.04549488752656,37.53635358267021,127.01699913273508,9,6,1,Clear,29.487077358165383
895,37.518348550258196,126.8711026475169,37.45898622273145,126.92898184919149,4,1,2,Snow,42.876042706535365
896,37.41257629804376,126.86404499956988,37.45377984256294,126.87720747101555,1,1,4,Clear,20.9589090955288
897,37.49140871402048,126.99880894950435,37.4370186085326,127.01489892754539,11,1,4,Clear,19.58822924630217
898,37.52591807037891,126.97859898044271,37.448300546870705,126.85178292353685,20,1,3,Clear,59.09534544656083
899,37.57232210301859,126.96406188797067,37.468551691426974,127.03012577056572,19,5,1,,45.753697804755205
900,37.404695930729545,126.84625123429151,37.51334561794643,127.03597690398686,5,2,1,Rain,68.17999325995038
901,37.49125508552782,126.90878529461183,37.55613092921419,126.93232224970026,10,0,3,Clear,22.925692941086425
902,37.54116817770999,127.02781116085474,37.457912628773535,126.8580822487461,18,0,1,Clear,73.69318789446129
903,37.43922556606112,127.01707642204933,37.43362232334519,126.98896216885204,17,2,4,Clear,27.331142738747808
904,37.44426917621709,126.84955214331922,37.48995254937749,127.056036330901,6,1,2,Clear,70.62157004791973
905,37.49793475257694,126.9280579648996,37.55790293842868,126.95885219441374,16,6,2,Clear,27.309745439313787
906,37.57689892625644,126.9328140528895,37.47786647418501,126.9383203812841,20,5,4,Clear,37.90514528789973
907,37.47965425684371,126.95257454865093,37.582654896472214,127.09376716721269,20,4,2,Snow,57.12989174954034
908,37.49689728512958,126.93834754013113,37.44958293670953,126.9612276682812,3,4,3,Clear,27.214770495572576
909,37.52715165183711,126.95051469568277,37.55166277606303,126.81026492453981,2,3,1,Clear,39.65294974640185
910,37.46215690538375,127.0439433374817,37.49355168865782,126.95061499789283,3,0,1,Clear,21.7786641226008
911,37.57341719650613,126.91684029946536,37.42142518190887,126.93358141209042,13,3,3,Clear,54.577074793494766
912,37.592371911265836,126.9656075836372,37.456214463615005,126.88763120015643,8,1,2,Clear,60.415448037155706
913,37.53006147483516,126.98203008190033,37.571644665758456,126.8952060351736,22,3,2,Clear,42.46713965707748
914,37.52769523743154,127.0826915141251,37.40117764635821,127.07924761880685,17,1,3,Rain,60.18257554070703
915,37.53471015626505,126.99642087636938,37.55126833742284,126.8400790814519,17,3,4,Clear,67.1089273360102
916,37.43877941004648,126.8392049635461,37.56228130519693,127.02921114246574,15,2,1,,70.5512170120305
917,37.54647448572861,126.97473729851444,37.42396749976295,127.07072591711153,11,5,2,Clear,55.069228456075464
918,37.469395466355145,126.99857567893285,37.592437893617884,126.87784526390713,7,1,2,Clear,64.73231150004302
919,37.59867053319334,126.80285049452756,37.57445814833051,126.82004438434262,8,4,4,Clear,24.207082349704674
920,37.55043353204122,126.82259177051006,37.43570625997388,126.89214385919234,17,1,1,Rain,55.61758424616077
921,37.51675330865926,126.80569942852861,37.44829140239642,126.92986439365393,5,6,2,Clear,48.83227748259507
922,37.582447125072896,126.81447588437688,37.56369158238419,127.08542728348462,13,6,4,Rain,85.22544802959773
923,37.594008043635775,126.82689951605931,37.50927464439989,126.9290422370332,5,4,1,Clear,49.817486728858825
924,37.56361489936281,127.0873446475809,37.58451359671254,126.82761705517473,6,5,4,Clear,85.43356307485416
925,37.55131945107891,126.86201626668631,37.59582820447487,126.84406660286965,4,4,1,Clear,16.8516350555644
926,37.41213135267933,126.86136731983271,37.46868822825611,126.9058198424975,2,3,2,Clear,24.34355973959019
927,37.54120320271264,127.05722584402461,37.41939440476045,126.85525634771591,9,0,2,,79.40731011541146
928,37.46715094415814,127.02582696414474,37.5407029774024,126.81817017067961,15,6,1,Clear,61.32801305126316
929,37.5859825788608,127.00274461041299,37.584624140666335,126.85257795842605,10,0,4,Clear,54.71573692673855
930,37.5223526334637,126.92652060376763,37.43297558576433,126.8316472363476,2,0,3,Clear,42.32202122613552
931,37.47413069196533,126.80935309943887,37.59707709514128,126.86080948817003,14,6,3,,38.89731613058666
932,37.46779562755088,127.047961938339,37.4391739650206,127.09893629379707,11,4,4,Clear,24.760225645673003
933,37.51096627696859,127.0582388784168,37.41725511946174,126.9336225674373,21,0,2,Snow,48.1686701461549
934,37.4982995882794,126.94453792166,37.499139595813375,126.99757983994859,0,1,1,Rain,20.56806013900738
935,37.47817500753199,126.99346522783378,37.56111452215849,126.84958457440216,12,1,4,Clear,48.36119491193106
936,37.44169073962807,126.94329629338073,37.47087503469111,127.05478751093172,15,5,1,Rain,42.81969400516782
937,37.55929446757008,126.88884764063314,37.466368217764085,126.88007183899765,23,1,1,Clear,33.442190186957596
938,37.48668218478164,126.96208864095635,37.43942226329752,127.09474715334753,6,6,3,Clear,49.746281681587995
939,37.41977915548326,127.00657965189849,37.59721584025202,127.05101234882768,6,6,2,Clear,57.736249818525
940,37.417080726652195,126.84636694838687,37.468373072093975,127.08526143353426,5,5,2,Rain,79.53729286036689
941,37.44762327176642,126.95921464821944,37.53329412704777,127.0004906083839,2,4,3,Clear,26.25188294277486
942,37.51044589781193,127.03278791469425,37.42647620679789,126.99742753667785,11,4,4,Clear,43.70594287894035
943,37.42959565746393,126.9426772361345,37.48995134793735,127.05232913941359,8,0,1,Clear,54.62335238592836
944,37.44300340752836,126.84706833769245,37.55916498563006,127.01460867771351,10,5,3,Snow,74.6986888285452
945,37.50034064350127,127.0609175074514,37.59406834490179,126.98185662255646,5,3,3,Rain,40.45528452651799
946,37.44355207858575,127.00215765567192,37.435467120218114,126.90748064907542,11,4,2,Snow,28.257143225060055
947,37.57161286942759,126.98975835575939,37.4189300396682,126.86686005894722,15,2,4,Clear,61.34231209813887
948,37.51800171176914,126.99550138931035,37.597500685944624,127.0346733437647,21,1,3,,31.368645672851766
949,37.417165303111155,126.87351808834882,37.510836560801884,126.91581496540925,21,1,1,Clear,35.250522617634765
950,37.42797715762087,126.94769407188865,37.46908417810098,126.81836146785056,21,0,3,Clear,55.02026486548172
951,37.43903480836142,126.89779623173081,37.59205568176204,126.94388662308828,5,3,1,Clear,48.664804852045386
952,37.52597886759847,127.05005824749755,37.478037819858784,126.99725349998435,11,1,4,Clear,23.372440017964205
953,37.421130080372315,126.97662914156012,37.44640076706633,126.80691153996271,3,4,3,Snow,60.04162125010748
954,37.40865794331072,127.01518814232512,37.560700721138225,127.01153632280547,17,3,1,Clear,54.69266665644431
955,37.54569207662887,126.99809042084426,37.46279289758039,126.86740490531022,16,1,2,Clear,51.225783094276615
956,37.4956253348371,126.94511612336221,37.4643955618637,126.86670717274639,7,0,2,Clear,41.028428451533365
957,37.56975862282425,127.04145658219036,37.4889979449548,126.96886445249966,12,0,3,Clear,39.74390932668345
958,37.55857156277826,126.98461004493886,37.538591799764234,126.90118826275207,4,0,2,Clear,32.47867503740558
959,37.45470154105576,126.8680356387394,37.56835271765177,126.93517512126382,2,4,3,Snow,54.53902776752282
960,37.43845185443556,126.88722437178886,37.44523440976564,126.95391276474416,18,0,1,Rain,32.68591219943313
961,37.50326190449096,127.04809022973438,37.472497518543776,127.07630695141954,4,2,1,Clear,14.30168497599966
962,37.41602082568016,127.08236940790879,37.49923372923934,126.86147017043461,17,6,4,Clear,90.0
963,37.52657235092858,126.96440109117421,37.40512215011088,126.93929213817668,5,4,2,Rain,43.337495987959564
964,37.402435882433856,126.91566219813635,37.53942111244219,127.03579612133417,8,2,4,,71.41636489953251
965,37.56062104392041,126.98750356385352,37.51319353397473,126.86155016316941,16,0,3,Rain,38.35030386250993
966,37.578139444100486,126.94505200110032,37.42671208302292,126.82471450638421,10,3,1,Rain,73.93144103350708
967,37.59924007892367,127.05250839746097,37.426065587057046,126.80532935171287,14,4,3,Rain,90.0
968,37.46882146234003,127.04989838385013,37.57903643523371,126.83111989960189,18,6,4,Clear,82.58118587584492
969,37.51238525419869,126.93684608370694,37.53666229273869,126.88237716162226,15,2,2,,25.946787388738475
970,37.57259226446068,127.04137466591325,37.477612122483755,126.9227769335597,0,4,3,Clear,45.06608341994559
971,37.49242780088257,126.85788690169706,37.4676162643551,126.97813217301128,14,2,4,Clear,46.47917650418629
972,37.46585174145545,126.91217421019313,37.463370648452866,126.86002715317905,20,5,2,Snow,14.083842992006453
973,37.40976502663847,126.82388053813304,37.53093192904859,126.88090871793234,4,6,3,Rain,50.20521671002456
974,37.47881468298113,127.04233827443248,37.43574968503792,127.00972413187986,19,4,4,Clear,27.102422289354287
975,37.41577826603905,127.09257293970074,37.59748698654233,127.0727023830089,4,1,4,Clear,54.965958397002524
976,37.472599210362326,126.97302929588315,37.537411074147776,126.8406544243223,15,6,2,Clear,49.905247266616335
977,37.46860640127425,127.02994888845048,37.425424015886215,126.94175453648496,7,6,3,Clear,41.40128800308957
978,37.52943615030899,126.9204782296655,37.427606030276365,126.88862536712315,23,2,3,Clear,34.236581121515236
979,37.473215334216796,126.96846589985347,37.52965865714613,126.95839107664641,5,2,4,Clear,14.551493869579659
980,37.47683413250976,126.90420671373681,37.476634855874806,126.8357393403603,11,6,3,Clear,23.89151315429193
981,37.45727013284154,127.0090542103663,37.53199154717443,126.88131172259324,3,4,2,Clear,53.816633949447386
982,37.52159628757483,126.87387347771761,37.5445033762005,127.0126585299785,15,6,4,Rain,56.59069748808655
983,37.47787002671624,126.8459726752973,37.5075840114233,127.04579298764853,10,3,4,Clear,69.74305234131796
984,37.589717605407344,127.06956772972644,37.45131074535495,126.98649363349786,12,1,3,Clear,56.85123077759025
985,37.57839428613966,127.0592844555156,37.510232223937265,127.08333769210455,19,6,4,Rain,30.241947689273466
986,37.44738339234178,127.0504880247552,37.48437307697116,126.99587015480888,14,2,2,Clear,24.645665979819395
987,37.48079445266085,127.04646277863806,37.578067412032524,127.02397792708142,20,0,1,Rain,31.69327314897867
988,37.52691651259411,127.01885149354987,37.54804226488136,126.90722816182411,4,0,4,Clear,31.527976365018812
989,37.40326232608234,127.062427921359,37.523796827105215,126.85096048241192,12,5,3,Clear,71.66160937083
990,37.44548237818568,126.86306429679463,37.407944584955615,126.99736319282047,1,4,3,Clear,50.17380127405464
991,37.4570059594344,127.06112081226945,37.59803392266021,127.07572605958173,11,3,2,Clear,44.74796254678428
992,37.48047939312412,127.07533749306326,37.51325428012127,127.0945702998595,5,1,3,Rain,9.025205511391047
993,37.57786245385368,127.01480113783406,37.45179552399638,126.93501412650406,22,2,3,Clear,46.57668872778268
994,37.41926540684966,126.97980542987878,37.51830513180112,126.96191205258819,2,0,1,Clear,36.6402708868497
995,37.41316661307596,126.87082109218018,37.563579190413066,126.89336451653288,9,2,4,Clear,57.25651436493307
996,37.532883650464065,127.05984820933949,37.50771140332367,127.00175443732148,19,6,3,Clear,29.94341546130368
997,37.47289883659367,126.97304822249889,37.55537778448087,127.02956623442802,3,0,3,Clear,30.394567744167155
998,37.43554411659681,126.9832007885507,37.48260754754526,126.81235896231652,9,4,1,Clear,72.58404187145757
999,37.540361164329454,126.98196839763442,37.5179925572775,127.05398864596839,6,4,4,Clear,17.23492307538828
1000,37.448588107638,127.0600338433441,37.48445004942211,126.95413949722466,17,2,2,Clear,49.20046809277998
