route_id,origin_lat,origin_lng,dest_lat,dest_lng,departure_hour,departure_day,vehicle_type,weather,traffic_level,road_type,has_toll,arrival_time
639,37.4563288132386,126.83457697112712,37.42330138109699,127.00568099505075,19,0,Car,Clear,5.0,Highway,0.0,31.42849523193149
640,37.53234424016973,126.9167926368876,37.619396614449165,127.0310879139919,9,4,Car,Rain,3.0,City,1.0,37.61748818153547
641,37.53585108575378,126.90321610754333,37.44332837113787,126.9518342674941,6,0,Car,Cloudy,3.0,Highway,1.0,7.765484469745675
642,37.446907730362845,127.09609066995513,37.53171724511646,127.09861698399234,22,3,Car,Clear,1.0,Highway,0.0,5.0
643,37.40650551353392,127.02438668171848,37.552674079438866,127.08576620199096,17,6,Car,Cloudy,4.0,Mixed,1.0,41.633297580025214
644,37.619198433762755,126.93987143588944,37.63388888811547,126.80245767520879,9,0,Truck,Cloudy,5.0,Mixed,1.0,43.6905151951462
645,37.43932588199016,126.92449296110085,37.47202966594919,127.04464395141012,17,4,Truck,Clear,1.0,Mixed,1.0,16.041560369283488
646,37.611773608316504,126.80448022852244,37.629298462489956,127.0521924720368,14,1,Truck,Snow,5.0,Mixed,0.0,107.15132077235856
647,37.517356790917496,127.11035261034793,37.64198522694643,127.06980506110212,2,4,Car,Snow,1.0,Highway,1.0,15.822830747275155
648,37.56078048321128,127.0788010094584,37.63986956991483,127.07343048103041,3,6,Car,Snow,4.0,Mixed,0.0,26.42729066676958
649,37.5061905573404,126.95869861365162,37.528515947605015,126.86299622840532,5,3,Truck,Clear,5.0,Mixed,0.0,31.07406603657393
650,37.57471295583495,126.8143978239135,37.43984683539767,126.87340545211529,2,1,Car,Clear,1.0,Mixed,0.0,26.03767945831301
651,37.46758276461831,127.1123460784706,37.531551468199496,126.99057137446131,13,1,Truck,Cloudy,4.0,Highway,1.0,17.98758715161157
652,37.45565085924665,126.90202221704371,37.603394303555326,126.91157058384321,6,6,Truck,Rain,2.0,City,1.0,30.157321634604273
653,37.50620111902487,126.92549778812317,37.490282804462495,127.00823612582934,11,4,Car,Clear,3.0,Highway,0.0,9.028796453107407
654,37.5141143132475,127.11213025714038,37.592699077787636,126.96275031364293,10,6,Car,Cloudy,4.0,Highway,0.0,27.989721956026386
655,37.45415619469177,126.99828271744217,37.545578896128475,126.89631696783896,5,1,Car,Clear,4.0,Mixed,0.0,29.598462468574322
656,37.61921901049019,126.96535508932836,37.53441842830489,127.03915718274432,23,6,Motorcycle,Clear,5.0,Highway,0.0,20.10816731749268
657,37.485457674231505,126.95695469305814,37.497589512387115,126.96029155715004,5,3,Truck,Snow,5.0,Mixed,1.0,5.0
658,37.61603779370006,126.98723195952194,37.57095366020213,127.08901244768249,1,6,Motorcycle,Clear,2.0,City,1.0,14.636965289208325
659,37.50943980552638,126.84605190388865,37.49249171849844,126.81534397579375,4,0,Truck,Cloudy,,City,0.0,10.591598199774623
660,37.490126674692604,126.89323540089084,37.51286369439023,126.88114991032207,10,4,Car,Clear,3.0,Highway,1.0,5.0
661,37.61211632672865,126.80687096657809,37.42837770601559,126.80015019045484,8,3,Motorcycle,Clear,4.0,City,0.0,43.57007239928286
662,37.45529923759656,127.12164549293985,37.59141439305443,126.94654121315959,12,5,Car,Snow,3.0,City,1.0,48.108296500205
663,37.41896666580992,127.1130202879001,37.55172862551712,126.87234491737613,16,3,Car,Snow,2.0,Highway,1.0,32.7743029343216
664,37.459947055146394,127.01716987971419,37.5820458243223,126.87725796492282,13,5,Motorcycle,Clear,1.0,Highway,0.0,29.02877293388715
665,37.40419045236041,126.94109881301006,37.63996425753252,127.04243734065264,22,0,Car,Clear,1.0,Mixed,1.0,38.379980190755376
666,37.51125437403728,127.00552426945579,37.46384671241596,127.07618140411441,10,5,Car,Clear,5.0,City,1.0,28.799315537634126
667,37.56680171189136,126.95324313402871,37.579130816572594,126.88979457348813,22,4,Car,Cloudy,1.0,Mixed,0.0,5.0
668,37.490040638985555,127.10246015455944,37.48239720533972,127.01515367804541,23,0,Car,Rain,,City,0.0,13.165290617157492
669,37.64159093876781,127.00128042742232,37.45051399176521,127.00303010901324,7,6,Truck,Clear,4.0,Mixed,1.0,38.40546057998836
670,37.41980726548002,127.07285995089403,37.53448208108381,126.80152990235995,18,6,Car,Clear,5.0,Mixed,1.0,110.36518209420782
671,37.44572843725778,126.84956005546319,37.640554763941154,127.12841519299502,1,6,Car,Cloudy,2.0,Highway,1.0,30.792445300447376
672,37.4749767600489,127.12419953927851,37.638556698631824,126.91905554694068,18,0,Motorcycle,Clear,1.0,Highway,1.0,18.940156927070745
673,37.45707062695696,126.83990467718144,37.62706339600169,126.90830582764853,6,6,Truck,Rain,2.0,Highway,1.0,24.02833480489802
674,37.45862512811703,127.06321259543346,37.523828298779456,127.00571015540272,18,4,Car,Rain,5.0,Mixed,1.0,27.21457225494641
675,37.441998283359965,126.95116872446009,37.561451774297396,126.9267902457394,10,2,Car,Cloudy,4.0,Highway,1.0,16.441217847675308
676,37.5363588361284,127.03528287837514,37.41705511328432,126.9040005949595,21,1,Car,Clear,4.0,Mixed,0.0,47.76166826184856
677,37.580786550209226,127.11040933510867,37.441176996903565,127.05758311090214,10,2,Motorcycle,Rain,,Highway,0.0,28.717475195140924
678,37.5245092155678,126.97400590057363,37.46741506611428,127.05845728613511,13,4,Car,Cloudy,3.0,City,1.0,19.412161768983662
679,37.54542604891154,127.12722161382229,37.462213206542096,127.03990239986034,15,2,Car,Cloudy,2.0,Highway,0.0,8.476689454399619
680,37.480747587101,126.8837632574602,37.62280484410098,127.09994776591202,1,4,Car,Cloudy,2.0,Mixed,0.0,35.75920628634243
681,37.47833437762011,127.10986616516489,37.52726824480797,126.97394071314363,21,2,Car,Clear,3.0,Highway,0.0,14.336854638059826
682,37.61590742987297,126.94547909320744,37.50708712555412,127.0283563622281,13,2,Car,Cloudy,5.0,City,1.0,41.864622886195754
683,37.53232380843314,126.9701836356852,37.42239886224224,127.14829052585489,21,3,Truck,Clear,5.0,Highway,1.0,28.96056364329914
684,37.481783745656266,126.9507580499834,37.594607102448045,126.8837579865028,2,1,Car,Clear,1.0,Highway,0.0,9.66071827775655
685,37.59271693161487,126.86272043807041,37.400895352380005,127.09602674170813,3,5,Car,Cloudy,5.0,Highway,1.0,54.70619918648277
686,37.52526919090514,127.04034060425846,37.611514914418294,126.87319828727742,11,6,Car,Snow,5.0,City,1.0,76.58514127645233
687,37.41598244602504,126.98820562797394,37.4452691779183,126.95723831312293,20,5,Car,Snow,4.0,Mixed,0.0,14.248704646066795
688,37.47338795887061,127.08275215626416,37.52478625740158,126.94387460736965,7,0,Car,Snow,2.0,City,1.0,31.162185467991566
689,37.63947760752135,127.1207392190329,37.488325598251734,127.06223716630726,22,3,Car,Rain,4.0,Highway,0.0,34.482449722145795
690,37.53184613733149,126.88845763649353,37.632947741145145,127.04073649120086,4,6,Car,Clear,2.0,Mixed,1.0,20.928969707590795
691,37.60666338455715,127.05248013877969,37.6416004134981,127.06924766966043,12,6,Car,Clear,2.0,Mixed,1.0,8.008471629623843
692,37.45465358838025,126.89462749320356,37.602949582463346,126.99215799869326,15,4,Car,Clear,2.0,Highway,0.0,18.334369525615724
693,37.603704890246796,127.04494355729746,37.554333798510974,126.82656579151885,17,4,Car,Snow,1.0,Highway,,35.30661393688195
694,37.601440083805024,126.91491695411746,37.52748306171607,127.00798051933157,6,0,Car,Cloudy,4.0,Mixed,0.0,30.261716545825013
695,37.46606982939439,127.08839317274672,37.45858957423237,126.88991369159625,6,3,Car,Rain,3.0,Highway,0.0,32.5240268833933
696,37.55891290464296,127.08059243955185,37.548634790784284,126.95203376844891,14,3,Truck,Rain,3.0,Highway,1.0,19.518573645333806
697,37.486679298638364,126.8701598557199,37.56551637195768,126.84073790508562,6,1,Car,Snow,1.0,City,1.0,8.933069594060617
698,37.499238420304714,127.1235983769233,37.63391365229304,126.87184771705151,0,5,Car,Clear,4.0,Highway,1.0,37.133395279987674
699,37.59486239344513,126.95203383597627,37.553069558363596,126.95523898875341,22,6,Car,Clear,1.0,City,0.0,6.540386013405997
700,37.55205064746584,126.96445211632661,37.61359466185021,127.04503340521929,15,6,Car,Rain,1.0,Highway,1.0,18.262210515981124
701,37.44097781793459,126.89158309687932,37.50386661189228,126.9237465687576,5,3,Car,Clear,4.0,Mixed,1.0,13.437022199265774
702,37.58846010004023,126.92228722423764,37.53372532650978,126.93783484115814,12,3,Car,Rain,5.0,Mixed,1.0,16.577290176235774
703,37.47960043944652,126.96738619024413,37.62920045524342,127.02510876995281,3,4,Truck,Cloudy,3.0,Mixed,0.0,28.24766856657759
704,37.628799395117746,126.8563420181398,37.58680601374615,126.87154721601924,14,1,Car,Clear,3.0,Highway,0.0,6.863651883551752
705,37.465319711873754,127.00230296610778,37.630604033843895,126.83871363105534,3,1,Truck,Snow,2.0,Highway,1.0,28.621115620217086
706,37.62879469416823,126.9977217336575,37.43483333545098,127.10930000942736,7,3,Car,Cloudy,2.0,Highway,1.0,25.687316243980465
707,37.469885764362346,126.97907677861153,37.45091178726793,126.91058647053136,2,5,Car,Clear,3.0,Mixed,0.0,17.867442361995927
708,37.60172203041281,126.90603983264035,37.47251425690337,126.92741446398341,12,3,Truck,Cloudy,4.0,Mixed,0.0,28.01258575892919
709,37.463024810152625,126.81795048009374,37.60873060137277,127.08088939534268,3,0,Car,Clear,,City,1.0,36.01603037389621
710,37.64505900585539,127.09617009240341,37.49860863982791,126.87985588616135,10,3,Truck,Cloudy,1.0,City,0.0,36.77838400915503
711,37.62254289664773,126.95869030134787,37.404256783823655,127.0950250221852,13,6,Motorcycle,Cloudy,1.0,Mixed,1.0,29.377205206682127
712,37.43941629534575,127.04813923806788,37.47364682984893,127.02632671516493,8,5,Car,Clear,4.0,Highway,1.0,13.067572285773032
713,37.549797005609825,126.82679301252347,37.42649115226434,127.07202733132921,17,2,Car,Rain,4.0,Highway,1.0,51.50458063117693
714,37.463426045876005,126.85189589134843,37.58974189096273,126.98023325141163,6,5,Car,Clear,4.0,Mixed,0.0,42.51750863112868
715,37.469956645770765,127.06998968504163,37.47911325343061,126.82325611330077,0,4,Car,Cloudy,4.0,Mixed,0.0,60.752254003517486
716,37.59229330009268,127.03522273853453,37.567226585705825,127.06239114522351,15,2,Car,Clear,4.0,Highway,0.0,7.792218980419795
717,37.41751208640948,127.04583687974319,37.49164183845269,126.90856321177863,12,5,Car,Snow,4.0,Mixed,1.0,52.692327103961055
718,37.562952612811344,126.80865588970414,37.63431576555021,127.02368137385366,22,1,Car,Clear,2.0,Highway,1.0,26.885474225878298
719,37.53242538086902,126.9336245950522,37.46390843013004,126.83323114534949,11,4,Car,Clear,4.0,Highway,1.0,18.069961769154236
720,37.60152597228275,126.90969893454314,37.544155709056064,127.03951440109623,2,2,Car,Clear,3.0,Mixed,0.0,26.94637954351219
721,37.41614703600866,127.08003011706889,37.54271501144487,126.85397108774652,15,3,Car,Clear,2.0,Highway,1.0,21.29353599961128
722,37.47979230518114,126.93679645834062,37.54886984663382,126.86149879633342,19,2,Car,Rain,2.0,Highway,0.0,16.024976534117496
723,37.44877702235795,126.80252077814993,37.454567637654634,126.9234939563388,2,2,Car,Clear,2.0,Mixed,1.0,19.442744303681174
724,37.55485343921001,126.94230333987531,37.48113567128159,127.13120829062666,19,3,Car,Cloudy,,Mixed,1.0,48.33809828814644
725,37.57494509726129,126.8993677125092,37.452492361926154,126.92738093103857,15,6,Car,Rain,1.0,Highway,0.0,13.058008423135055
726,37.40150855424597,127.06755058554566,37.405822190002084,126.90849248995775,7,6,Car,Clear,5.0,Highway,1.0,33.2533074400456
727,37.546745230778,127.03726900112011,37.56041522336364,126.89712430707975,12,5,Car,Clear,4.0,City,1.0,36.14469952288039
728,37.496766685999326,127.04451488820116,37.64897303812656,127.04316111892891,4,5,Car,Clear,5.0,City,,52.05223715283976
729,37.59644282538268,127.0995836078213,37.57368592017745,127.12138950152067,0,4,Car,,3.0,Mixed,0.0,13.326982532725744
730,37.54889658243497,127.13461849407433,37.59906347445395,126.9460661774158,14,0,Car,Clear,4.0,Mixed,1.0,44.75866974661673
731,37.53688274233609,127.14360986500267,37.411232003514236,127.0013026621702,15,5,Motorcycle,Cloudy,4.0,Mixed,1.0,47.851816882387524
732,37.584199048980764,127.14354239432994,37.58262796688968,127.08313433532658,15,3,Car,Cloudy,5.0,Mixed,1.0,28.91302754446696
733,37.56837400932631,127.10601427015364,37.533713815332284,126.98919736456364,2,3,Truck,Clear,3.0,City,0.0,17.85405553681309
734,37.539668395341046,127.00684126364256,37.46986202571557,127.03093671311194,19,4,Truck,Clear,2.0,City,1.0,8.325213638286902
735,37.5121655903815,126.88694910746875,37.54991305799372,127.0544032980686,17,1,Car,Snow,2.0,Mixed,0.0,37.82633765539106
736,37.580345250496315,126.80383685089357,37.57762007613804,127.11430169489368,12,5,Car,Cloudy,3.0,City,0.0,55.07603105537911
737,37.612588843822856,126.92332678690623,37.63452307728497,126.89773130450342,12,3,Car,Clear,2.0,Highway,0.0,5.0
738,37.48525124649675,127.08841513964732,37.449981494766526,126.81673738093706,4,0,Truck,Clear,5.0,Mixed,0.0,86.40057865436769
739,37.63372455592187,127.04693167625764,37.57215697972782,127.13998533616622,4,0,Truck,Clear,5.0,Mixed,1.0,30.898921492665945
740,37.615595235668465,126.84919007958507,37.542994089458446,127.14960237973663,6,3,Car,Rain,3.0,Mixed,1.0,65.16019467671994
741,37.515089351722025,126.80024697533761,37.54798232577259,127.11317060463207,8,3,Car,Cloudy,2.0,Highway,1.0,35.64157464387465
742,37.40633706185863,126.89202769671299,37.424247363048224,126.90879234147872,10,3,Car,Rain,2.0,Highway,1.0,5.913848980114031
743,37.63593393500501,127.06927700004888,37.510038786106044,126.9683849075205,20,3,Car,Cloudy,4.0,City,1.0,38.46283270841586
744,37.51487130976248,127.03293100538738,37.55649871408753,127.06823073785111,3,1,Car,Snow,2.0,Highway,0.0,6.08436628880094
745,37.531484051544595,127.03044345937992,37.451344036359565,126.86380998095797,2,6,Car,Cloudy,1.0,City,1.0,27.44461507725399
746,37.59929047313063,127.04396042359274,37.4586081325056,127.11858745322932,1,3,Car,Cloudy,4.0,City,0.0,40.863414387337784
747,37.45411957524726,126.89500637761294,37.55001518259652,127.09543933960263,6,4,Car,Cloudy,1.0,Highway,1.0,17.906828393497406
748,37.448743970893126,127.00693064438171,37.573737861511255,127.04550286891234,11,4,Motorcycle,Clear,1.0,City,1.0,7.235323706130298
749,37.58931562341165,127.14277919315384,37.450566195419945,127.10116133889146,12,1,Car,Clear,1.0,Highway,0.0,5.079675830567586
750,37.47971741415442,126.89801971006386,37.54783619567661,126.99409615255861,18,2,Car,Rain,3.0,Highway,0.0,12.59652591751568
751,37.55574319666367,127.10303114510435,37.50765344855672,126.84156420708914,9,1,Truck,Cloudy,,Mixed,1.0,48.45159283070039
752,37.51950046873517,127.11710288634364,37.44137585738355,126.88379319644167,10,3,Car,Clear,4.0,City,1.0,54.67776970970734
753,37.436777555108776,126.93916658488554,37.42544013982197,127.00668916662515,3,2,Truck,Snow,5.0,Highway,0.0,9.050097025252677
754,37.64056382733747,126.8261105528703,37.5945581950295,127.13958376829866,3,2,Car,Clear,3.0,City,0.0,57.99669982992072
755,37.49212933334165,127.14756283297658,37.47527635591392,126.80569344330604,4,0,Motorcycle,Clear,4.0,Highway,1.0,46.53166102095394
756,37.48053484589918,126.8329539429709,37.43343296107313,127.03028517671243,9,4,Car,Snow,1.0,Mixed,0.0,31.676749364663944
757,37.63086394153541,127.08967845448602,37.56027948564455,127.06818134134197,10,5,Car,Snow,3.0,Highway,1.0,5.0
758,37.44973561709863,126.92158754231778,37.48606945933735,127.10043588144204,12,1,Car,Clear,4.0,Mixed,0.0,43.86996199228553
759,37.40367118597993,127.01332981869143,37.40953754267618,127.13166452344613,23,5,Car,Clear,,City,1.0,11.833259431314854
760,37.49475856497156,126.90525178458738,37.63601071476164,126.83713313096072,10,5,Car,Clear,2.0,City,,16.904982408926617
761,37.60270503074183,126.93121068388781,37.5681376265724,126.86200604916169,8,1,Car,Clear,3.0,Highway,0.0,16.061615693255092
762,37.40681374325835,126.89921758662274,37.44780179265706,126.84290893785193,9,1,Car,Clear,2.0,City,0.0,8.65030050927727
763,37.60941041293437,126.87185553505383,37.412238704865324,127.10378532120443,22,3,Car,Rain,2.0,City,0.0,59.134991249225195
764,37.45647036230979,126.92673002489217,37.5231711948376,126.8461105505455,23,3,Car,Clear,1.0,Mixed,0.0,5.0
765,37.57834894551738,127.10290319557889,37.64898110627659,126.81121119652836,10,6,Truck,Clear,3.0,Mixed,0.0,57.2201047853809
766,37.513995017049865,126.82855177528401,37.49288896513641,126.8066677823653,12,0,Car,Clear,5.0,Highway,1.0,5.0
767,37.42757547561012,126.8039016455757,37.619962859504,126.94359526397591,6,5,Car,Cloudy,3.0,Mixed,1.0,42.57645677579003
768,37.51255630820171,126.88259840804528,37.57843472635888,127.01440864639328,20,1,Car,Cloudy,1.0,Highway,1.0,7.597009731927319
769,37.46045575792287,127.09638256624292,37.46431489338431,126.87982850492803,15,2,Motorcycle,Clear,3.0,Mixed,0.0,38.18069461032621
770,37.472346729146906,127.12560053831639,37.41098410910688,126.90129175410416,21,4,Car,Clear,4.0,Mixed,1.0,49.76873547011879
771,37.59939327552,127.08450349722087,37.620669779926644,126.84100645348673,10,3,Car,Clear,3.0,Highway,1.0,27.066110613003424
772,37.61443238589025,126.8132362581048,37.602127051281116,126.96112492945427,23,2,Car,Clear,3.0,City,1.0,17.286324308362087
773,37.54278018212266,126.86839809717121,37.5767333790529,126.97470832863628,11,0,Car,Cloudy,1.0,Highway,0.0,5.0
774,37.61846126024605,126.91534674454732,37.64462500961601,127.03391464938589,22,6,Motorcycle,Cloudy,3.0,Mixed,1.0,15.070127198780934
775,37.570901335706615,127.0392180854616,37.63512287256524,126.99131185285177,0,5,Car,Clear,4.0,City,1.0,22.815809266192904
776,37.46661202043685,126.91455000544832,37.44828875509758,126.89413414020383,18,1,Car,Clear,3.0,Mixed,1.0,8.252089044823958
777,37.61352444852584,126.97304977668783,37.53133034502895,127.10755033567315,6,0,Truck,Clear,2.0,Mixed,1.0,19.391556227760468
778,37.42949674744235,126.81426884192915,37.451836815171376,126.9187265011032,20,5,Truck,Clear,4.0,Mixed,1.0,14.275051943998072
779,37.50990132244877,126.81293070876168,37.62274186860513,127.04522164816852,14,2,Truck,Clear,3.0,Highway,0.0,43.24776769333212
780,37.50420444629366,127.05624038386868,37.41044061875656,127.04944360297722,9,0,Car,Clear,5.0,City,0.0,29.364989841921656
781,37.5323702184404,126.8367763374203,37.57519212651261,126.83862721035942,15,6,Car,Snow,3.0,Mixed,0.0,9.65995252695639
782,37.58653632994827,126.89646832580101,37.56899608462486,126.98654250670938,21,6,Car,Clear,2.0,City,1.0,24.526598818695394
783,37.43098795960603,126.80166795209168,37.455198940608646,126.94561340550304,8,3,Truck,Rain,2.0,City,1.0,30.89131572651589
784,37.57885341471623,126.99209124978712,37.630585663305645,127.10785339577005,2,2,Truck,Cloudy,2.0,Mixed,0.0,21.85184552238008
785,37.5154447890607,126.99017633776727,37.54831598566949,126.93771433432548,15,2,Truck,Cloudy,4.0,Highway,0.0,11.675484583320449
786,37.4671996430633,126.95620520851949,37.627419427160135,126.83957585301185,2,4,Car,Rain,5.0,Mixed,0.0,82.98219900196702
787,37.602173879101024,127.07539430019959,37.51657281939634,127.10758076914748,1,4,Car,Clear,4.0,Mixed,1.0,17.675447490651628
788,37.52480065155715,126.93433074638638,37.602420641579414,127.1125305574344,1,3,Car,Clear,3.0,City,1.0,39.472075123463085
789,37.5991363093387,126.88681234603416,37.603386247457024,127.05411105512987,4,3,Truck,Clear,5.0,City,1.0,50.37322016643538
790,37.46532587232001,126.91713112204657,37.56575954629446,127.00286654210005,11,6,Car,Snow,1.0,Highway,1.0,17.721574353957948
791,37.610561084687234,127.04176091371164,37.50670608794657,127.08577262444754,20,6,Car,Clear,,Highway,1.0,15.865575729723087
792,37.4306291031243,127.13164333466246,37.62593797647377,126.85463653565284,13,3,Truck,Clear,4.0,City,0.0,77.57693777335045
793,37.64909076896708,127.04666742769878,37.60817191846979,127.03741860325964,5,0,Car,Rain,1.0,Mixed,0.0,5.0
794,37.58863043492004,127.14707140149301,37.45764112361163,126.85756663474646,20,4,Truck,Snow,3.0,City,1.0,69.8495836103434
795,37.564889778972635,127.01228368359207,37.50734805681712,127.06689559752496,17,2,Car,Snow,3.0,Highway,1.0,10.564019895029748
796,37.485336177643674,127.13151633385148,37.43518481179943,126.84798194791189,22,1,Motorcycle,Cloudy,5.0,City,0.0,93.01193778722356
797,37.56244993047459,126.84956900506326,37.40643491516329,127.05495957280786,6,1,Car,Clear,4.0,City,1.0,66.95318646217198
798,37.62533909985394,126.88329878480697,37.41925056924382,126.8413410932123,6,0,Car,Cloudy,2.0,City,1.0,40.64955411187436
799,37.4570599814177,127.03124686203678,37.42454162357586,127.07617130743661,23,1,Motorcycle,Clear,1.0,Highway,1.0,5.0
800,37.495863682845005,126.97115457313761,37.48698529736719,126.8552592770165,5,0,Truck,Cloudy,4.0,City,1.0,33.0120035278699
801,37.429485086460424,126.92724863583021,37.63157883915638,126.95246960054452,18,3,Car,Snow,2.0,Mixed,1.0,40.559478663690314
802,37.5567050395013,126.92424246729747,37.54687409920325,127.10314322600856,19,6,Truck,Clear,1.0,City,1.0,27.78831231449434
803,37.50039173544427,126.9054410197567,37.61992853660785,127.05865642707812,19,5,Truck,Cloudy,3.0,Mixed,0.0,35.20966341681851
804,37.60488057711558,127.08383324638454,37.41182095970008,127.10034787083787,18,4,Car,Clear,1.0,City,1.0,23.15139568462588
805,37.43044127215331,126.92417980330164,37.55824160819634,127.02910106568248,22,3,Truck,Cloudy,4.0,City,1.0,37.64501653659924
806,37.43423481426286,126.82692918650633,37.53021668649131,126.93375497604306,23,0,Car,Cloudy,5.0,Highway,0.0,17.100761517123857
807,37.48061356131774,126.85290142026115,37.44002619974231,126.92163033577654,15,6,Motorcycle,Cloudy,5.0,Highway,,5.0
808,37.48004121648552,126.97295336156722,37.454268375721384,126.85071740571104,19,2,Car,Cloudy,1.0,Mixed,0.0,16.31553815116161
809,37.57553214833354,126.84465170559598,37.43808944927125,126.9543205877902,1,2,Car,Clear,5.0,City,1.0,60.51699801340098
810,37.49608851332087,127.09136762078451,37.45976622357179,127.11508051973293,20,3,Car,Clear,4.0,Mixed,1.0,9.873349029036744
811,37.537790740652255,127.12018575937147,37.40037936603189,127.06902012522633,3,1,Car,Clear,2.0,Highway,0.0,13.9948442889401
812,37.53820012901965,126.82313293349064,37.47872529200071,126.8127553384632,11,5,Car,Clear,5.0,Highway,1.0,10.6370694787366
813,37.45852671447142,127.10498718497587,37.64520861227942,126.8669937843461,10,2,Motorcycle,Cloudy,4.0,City,1.0,77.58853057447187
814,37.630863691169885,127.04024461393084,37.55687436768203,127.03284206104485,17,0,Motorcycle,Snow,1.0,Highway,0.0,15.880425298223244
815,37.45283767095544,126.91390709914023,37.53482360661352,126.87696967637399,8,1,Car,,1.0,Mixed,0.0,19.013423425002724
816,37.57135063291604,126.88831536969319,37.53711965615125,126.94280691422809,20,0,Car,,4.0,City,0.0,15.470242214368028
817,37.51548504359653,126.94194203017256,37.549981436587224,127.12292379128954,1,3,Car,Cloudy,4.0,Mixed,0.0,46.08143443205945
818,37.53747945749215,127.00986147479523,37.585058504184204,127.1246213763007,14,6,Car,Clear,5.0,Highway,0.0,17.770484981582655
819,37.574221051014376,126.8841937677352,37.59899836816312,126.89210578837564,21,1,Motorcycle,Cloudy,2.0,Highway,1.0,5.0
820,37.63973358014731,127.10807431363288,37.40732231669589,127.0043224835659,21,6,Car,Clear,1.0,Highway,1.0,28.36555402346483
821,37.4003213746209,126.80971901397866,37.44662758703514,127.04553453986058,15,2,Car,Clear,4.0,Highway,1.0,32.68414598051864
822,37.580081766572064,126.82462113143994,37.44136390177432,126.8761006820719,5,5,Car,Clear,2.0,City,0.0,21.25617619936491
823,37.43960765141766,126.96700333645207,37.49488161534772,126.8311107456671,11,2,Car,Clear,1.0,City,0.0,27.72416099954697
824,37.59377235708952,126.91996607618984,37.4664156964514,126.91466333650422,5,4,Truck,Clear,4.0,City,1.0,27.35849918965102
825,37.62208975745924,126.9089841952391,37.6046486004005,127.13530210322742,16,3,Truck,Clear,2.0,City,1.0,36.21378082650074
826,37.534204843290745,126.959776575546,37.50269602120753,127.09416585278001,16,1,Car,,5.0,Mixed,1.0,60.174151371147936
827,37.517064128526336,127.00071331562509,37.61016178043559,126.83956868123133,19,4,Car,Cloudy,1.0,City,1.0,26.54861323693423
828,37.41179688140236,126.85190415939198,37.57873324088112,127.10659125543826,5,6,Car,Clear,3.0,Mixed,0.0,57.6069986910385
829,37.611770394402534,127.09717055740734,37.50991399437134,127.03162843691611,3,0,Motorcycle,Cloudy,4.0,City,1.0,36.21365638541077
830,37.62892167926249,126.92029150817034,37.63945947541704,126.97291809572451,3,3,Car,Snow,3.0,City,0.0,13.784247667764747
831,37.579586219441694,126.97226826372933,37.597545995491984,126.98680311683222,22,5,Car,Clear,1.0,Mixed,1.0,5.0
832,37.460365345727986,126.9983505860339,37.57559437729995,127.05882411070776,21,2,Car,Cloudy,5.0,Mixed,1.0,44.32433941781841
833,37.460780264552284,127.0268499827304,37.595782863923525,126.9755378378531,20,0,Car,Clear,1.0,City,0.0,16.075666790996852
834,37.62403955780754,126.83947214123752,37.50481716324942,126.9836376470683,18,0,Truck,Clear,,City,1.0,67.08244205251225
835,37.41292763780114,127.09557989935165,37.42773419263325,126.91544299193947,23,0,Car,Snow,,City,,30.509287210859302
836,37.42079077676808,126.82246819250004,37.50281338710908,127.06482986713857,4,0,Truck,Cloudy,2.0,Highway,0.0,28.365986986653294
837,37.55337501084989,126.87663713841704,37.52888734321369,126.91561507239668,3,3,Car,Cloudy,3.0,Mixed,1.0,13.305034344142069
838,37.52585866199955,126.83443920274064,37.42664521886528,127.1076808020233,2,4,Car,Clear,,Highway,0.0,35.56268963833575
839,37.40858426031816,127.06710183515065,37.492579879360264,127.06751119394384,23,3,Truck,Rain,1.0,Highway,0.0,5.0
840,37.62262634814406,127.04969056353815,37.63189547627122,126.96851710381033,4,6,Truck,Clear,2.0,Highway,1.0,5.107743501415946
841,37.47795967095743,126.90461289847264,37.433096751234615,127.00119001410211,12,6,Car,Clear,1.0,City,0.0,22.352610530441943
842,37.46637769192283,127.07369781881357,37.556590569771686,127.13025874342242,11,6,Truck,Cloudy,1.0,Highway,1.0,8.741589421327905
843,37.622033891457136,127.118168945589,37.61115506652145,126.97406028405425,22,6,Truck,Cloudy,1.0,Highway,1.0,14.0317160820589
844,37.55767579604409,126.86457849839512,37.58309151243703,127.07103388928344,23,5,Car,Rain,5.0,Highway,1.0,43.33035884045849
845,37.50033340788438,126.9286070385906,37.44866156735012,126.86495013639107,15,5,Car,Rain,5.0,City,1.0,35.40477502514635
846,37.50467383592075,126.98520149705666,37.50205761010087,126.90329114679729,17,2,Car,Cloudy,4.0,Highway,0.0,11.133215498552413
847,37.525032083837495,126.90669332214725,37.54042793376921,126.84536667175999,3,6,Car,Rain,5.0,City,0.0,31.226343305623278
848,37.51739582852039,127.03264196615028,37.43347326054319,126.93470475746274,7,5,Car,Clear,3.0,Highway,1.0,11.375130766636243
849,37.419774243093094,127.09180994967268,37.46506427026988,127.12576556044039,1,1,Motorcycle,Clear,1.0,Mixed,,5.0
850,37.63497146472023,127.05573687664044,37.564860549039,126.82046726400316,23,2,Car,Snow,1.0,City,0.0,40.83081545287488
851,37.444946389676275,127.1303120585519,37.60860021674962,127.05797316069702,19,1,Car,Rain,5.0,Mixed,1.0,77.50898209051334
