customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,online_security,tech_support,contract,payment_method,monthly_charges,total_charges,churn
698,Female,1,No,No,65.0,Yes,No,No,Yes,One year,Credit card,28.0321878805353,2526.9090942141215,0
699,Female,0,Yes,No,62.0,Yes,Fiber,Yes,No,One year,Bank transfer,89.38197285663107,7327.230231308788,0
700,Female,0,No,No,38.0,Yes,No,No internet,No,Month-to-month,Electronic check,98.72664243774436,477.26915930981244,0
701,Male,0,No,Yes,54.0,No,Fiber,No internet,Yes,Two year,Mailed check,73.8786396670315,2113.3392505945676,0
702,Male,0,No,No,27.0,No,DSL,Yes,Yes,One year,Bank transfer,21.52333550856206,2210.4514056538546,0
703,Female,0,No,No,6.0,Yes,No,No internet,No internet,Two year,Mailed check,88.26111459343578,922.1224878833697,0
704,Male,0,Yes,Yes,67.0,Yes,DSL,Yes,No internet,Month-to-month,Electronic check,55.929262851580795,4553.491608525665,0
705,Male,0,Yes,Yes,16.0,Yes,No,No,No,One year,Credit card,89.05782252815692,1315.818688487954,0
706,Male,1,No,No,67.0,Yes,DSL,Yes,No internet,One year,Bank transfer,31.540851205900356,5317.135593421019,0
707,Male,0,Yes,Yes,63.0,Yes,Fiber,No internet,Yes,One year,Mailed check,75.68283332070379,5502.587672998593,1
708,Female,0,No,No,13.0,Yes,Fiber,Yes,No internet,One year,Mailed check,53.564377268173054,5216.243978592354,0
709,Female,0,No,No,37.0,Yes,No,No,Yes,One year,Credit card,21.20441188328733,5982.8596782854365,0
710,Female,0,Yes,Yes,3.0,Yes,No,,No internet,Month-to-month,Electronic check,67.80083250917022,7956.373945584473,0
711,Male,0,Yes,Yes,17.0,No,DSL,No internet,No,Month-to-month,Bank transfer,73.34080466388113,6469.611349859617,1
712,Male,0,Yes,No,52.0,Yes,DSL,Yes,No internet,One year,Mailed check,,3728.9426779017062,0
713,Female,1,No,No,41.0,Yes,Fiber,Yes,No internet,Two year,Mailed check,103.04102773021435,2394.6422387406897,0
714,Female,0,No,Yes,31.0,Yes,DSL,No internet,Yes,Month-to-month,Mailed check,82.92682561563751,1824.6662867258133,0
715,Female,0,No,No,62.0,Yes,No,No internet,Yes,Two year,Mailed check,54.05729428907613,6756.50145846586,0
716,Female,0,No,No,50.0,Yes,No,No,Yes,Month-to-month,Electronic check,22.635558466479935,6289.057959927325,1
717,Female,0,Yes,No,11.0,Yes,No,Yes,No,One year,Bank transfer,84.47640651316401,980.3462668545326,1
718,Female,1,Yes,No,62.0,Yes,No,No,No,Two year,Electronic check,55.86472688723111,7551.625000892261,0
719,Male,0,Yes,Yes,18.0,Yes,DSL,No internet,No internet,Two year,Mailed check,47.773164254236086,4292.686181457476,0
720,Female,0,Yes,No,11.0,Yes,No,Yes,Yes,Two year,Credit card,50.71552516086378,1029.428932255033,0
721,Male,0,No,Yes,19.0,No,No,No internet,No internet,One year,Credit card,27.07083430147603,7735.617771485329,0
722,Female,0,Yes,No,17.0,Yes,Fiber,No internet,Yes,One year,Credit card,37.141218755548195,3395.516024652476,1
723,Male,0,No,Yes,12.0,Yes,DSL,No internet,No internet,Month-to-month,Electronic check,,3851.5070927672205,0
724,Female,0,No,Yes,66.0,Yes,No,No,No,One year,Credit card,51.450913291504875,5564.212022386061,0
725,Female,0,Yes,No,40.0,Yes,No,No,Yes,Month-to-month,Electronic check,24.78638688518246,2827.1062269613085,1
726,Female,0,Yes,No,53.0,Yes,DSL,No internet,No,Two year,Mailed check,46.67278849925917,427.8552645940959,0
727,Female,0,No,No,44.0,Yes,Fiber,Yes,No,Month-to-month,Electronic check,99.72521077116006,5358.092756396316,1
728,Male,0,No,Yes,31.0,No,DSL,No,No,Month-to-month,Mailed check,100.63352070787464,2935.1502964820793,1
729,Female,0,No,Yes,39.0,Yes,DSL,No internet,No internet,Two year,Mailed check,87.92331172125276,5086.309897259833,0
730,Male,0,No,Yes,46.0,Yes,Fiber,No internet,No internet,One year,Mailed check,27.874997252842082,6166.662198671826,0
731,Female,0,No,No,35.0,Yes,No,No internet,No internet,Two year,Mailed check,102.95199432142446,359.1154101508147,0
732,Male,0,No,No,63.0,Yes,DSL,No internet,No,Month-to-month,Mailed check,100.03922755240114,5209.609311620916,0
733,Male,0,Yes,Yes,66.0,Yes,No,No,No internet,One year,Credit card,32.55743405062403,6636.5556122485405,0
734,Female,1,Yes,Yes,4.0,Yes,Fiber,No,No,Month-to-month,Credit card,57.423488990082305,199.44899888320808,1
735,Male,0,Yes,No,53.0,Yes,No,No internet,No internet,One year,Bank transfer,66.38668360043373,2649.5965985158796,0
736,Female,0,Yes,Yes,59.0,Yes,DSL,No,No,One year,Bank transfer,20.13568871148445,5549.453935348804,0
737,Male,0,Yes,No,66.0,Yes,Fiber,No,No,Month-to-month,Mailed check,46.3203014374574,6747.836817431065,0
738,Male,0,Yes,No,56.0,Yes,No,Yes,Yes,One year,Electronic check,44.937598919662406,5588.929527347762,0
739,Male,0,No,No,36.0,Yes,No,No internet,Yes,Month-to-month,Electronic check,68.13041243427915,6653.331197828784,0
740,Female,0,Yes,No,60.0,Yes,No,Yes,No,Month-to-month,Bank transfer,20.63493383986895,6821.54735525103,0
741,Female,0,No,No,16.0,Yes,DSL,No,No,Two year,Bank transfer,60.43926151287538,6364.089791985309,1
742,Male,0,Yes,Yes,13.0,No,No,No,Yes,Two year,Mailed check,49.71523371261809,2623.887029486117,1
743,Female,0,No,No,56.0,Yes,Fiber,No internet,No internet,One year,Mailed check,70.14508698596553,2005.1712565766616,0
744,Female,0,Yes,Yes,61.0,Yes,DSL,No,No internet,Two year,Mailed check,53.62627211702199,3894.046414834433,0
745,Female,0,No,No,7.0,Yes,Fiber,No,Yes,Month-to-month,Mailed check,35.673348688571394,4631.7661085204945,1
746,Male,1,Yes,Yes,27.0,Yes,Fiber,No,No internet,One year,Credit card,88.84641404339399,338.2015460614414,1
747,Male,1,No,No,60.0,Yes,Fiber,No internet,No,Two year,Electronic check,29.717344065580377,7271.041016404213,0
748,Male,0,No,Yes,62.0,Yes,DSL,No internet,Yes,One year,Bank transfer,70.8966389334648,3043.9511556021816,1
749,Male,0,No,Yes,41.0,Yes,DSL,No,No,Two year,Electronic check,34.35193261002897,1376.817267773164,1
750,Female,0,No,No,20.0,No,Fiber,No,No,One year,Mailed check,92.04583990201486,1755.8156619530014,1
751,Female,1,Yes,No,17.0,Yes,Fiber,No,Yes,Two year,Credit card,62.48252411373636,2548.5318426938134,1
752,Male,0,Yes,No,70.0,Yes,DSL,Yes,No,Two year,Credit card,82.48993052253797,2949.7497401110963,0
753,Male,0,No,Yes,48.0,Yes,No,No,Yes,One year,Electronic check,43.42818840815755,7318.088430425818,0
754,Male,1,Yes,No,8.0,Yes,No,No internet,Yes,Two year,Bank transfer,27.458364174197385,2898.8662219105527,1
755,Female,0,Yes,Yes,27.0,No,Fiber,No,No,Month-to-month,Mailed check,51.61270405823339,1942.7962247258204,0
756,Female,1,No,No,42.0,Yes,No,No,Yes,Two year,Bank transfer,58.39733454477563,3156.2701837889635,0
757,Female,0,No,No,10.0,No,No,No internet,Yes,One year,Mailed check,88.13792884073393,1505.0061096437953,1
758,Male,0,Yes,Yes,41.0,No,Fiber,Yes,Yes,One year,Mailed check,44.383723045430315,3937.886629459522,0
759,Female,0,Yes,No,37.0,Yes,No,No,Yes,Month-to-month,Electronic check,102.46100088831352,7438.95243067806,0
760,Male,0,No,Yes,3.0,Yes,DSL,No internet,No internet,Two year,Mailed check,102.94945267538819,6008.8479529566,0
761,Male,0,No,No,59.0,Yes,Fiber,No,No,Two year,Bank transfer,50.55471569497925,7126.867242615855,0
762,Female,0,No,Yes,18.0,Yes,Fiber,No,No internet,One year,Credit card,40.75835475936141,7826.0935526791145,0
763,Female,1,No,No,68.0,Yes,No,No,Yes,Two year,Bank transfer,88.83546041742004,3130.895559021775,0
764,Female,0,No,No,11.0,Yes,No,No internet,No internet,One year,Electronic check,62.87673802243417,1530.162198431689,1
765,Male,0,Yes,No,31.0,Yes,DSL,No,No,Month-to-month,Electronic check,64.57618351741475,5255.457476349349,0
766,Female,1,Yes,Yes,65.0,Yes,DSL,No internet,No,Two year,Electronic check,91.13535818831278,5386.739237636526,0
767,Male,0,No,No,20.0,Yes,DSL,No,No internet,Two year,Electronic check,58.66367149109998,5194.566214298613,0
768,Male,1,No,Yes,57.0,Yes,No,No internet,No internet,Month-to-month,Credit card,64.95899435598125,6162.830010607796,0
769,Male,0,No,Yes,22.0,Yes,No,Yes,Yes,Month-to-month,Mailed check,89.72497906087374,1697.2583362031603,1
770,Female,0,No,Yes,33.0,Yes,No,No,No internet,Month-to-month,Mailed check,40.68853166968672,203.21776123695037,0
771,Female,0,No,Yes,7.0,Yes,DSL,No internet,No,Two year,Credit card,103.0251573470425,4054.526705589242,0
772,Male,0,No,No,34.0,Yes,Fiber,No,Yes,Month-to-month,Mailed check,75.59124874676323,1262.0206021261663,1
773,Female,0,Yes,No,50.0,Yes,Fiber,No internet,Yes,Two year,Bank transfer,79.20069991374504,321.902196035565,0
774,Female,0,Yes,No,45.0,Yes,No,No internet,Yes,One year,Mailed check,106.27445739201575,3728.7645939176723,0
775,Female,0,Yes,No,47.0,No,Fiber,No internet,Yes,Month-to-month,Mailed check,26.296305512138737,5464.6027475981655,0
776,Male,0,No,Yes,60.0,Yes,Fiber,Yes,No internet,Month-to-month,Bank transfer,40.94210530451873,4348.821743323133,0
777,Female,0,No,Yes,29.0,Yes,No,Yes,No,One year,Electronic check,77.16585517784468,349.75475845897273,1
778,Male,0,Yes,Yes,1.0,Yes,Fiber,No,Yes,Month-to-month,Electronic check,31.496068686000598,1634.626614095361,1
779,Female,0,Yes,No,60.0,Yes,Fiber,No internet,Yes,One year,Bank transfer,55.87567295657319,3492.82547448845,1
780,Female,0,No,No,53.0,Yes,No,No,Yes,Two year,Credit card,74.64625150231902,6548.896573914592,0
781,Female,0,No,No,12.0,Yes,Fiber,Yes,No,Month-to-month,Credit card,33.42660630739525,2435.3754247310317,1
782,Male,0,Yes,No,41.0,Yes,Fiber,No,No internet,One year,Electronic check,53.198681118921435,6857.96222490534,0
783,Female,0,No,No,61.0,Yes,DSL,Yes,No,One year,Electronic check,68.17352106744534,6711.703093394335,0
784,Male,0,Yes,No,22.0,Yes,DSL,Yes,No,Month-to-month,Bank transfer,86.91035527714114,5036.476911731245,0
785,Male,0,No,No,50.0,Yes,No,No,Yes,Month-to-month,Mailed check,24.158391926615252,6780.141642223157,0
786,Female,0,Yes,No,38.0,Yes,No,No internet,No internet,One year,Bank transfer,35.495790452201035,5281.476955425785,0
787,Female,0,Yes,No,5.0,Yes,DSL,No internet,No,One year,Credit card,52.198297732759414,1593.9156690805282,0
788,Female,0,Yes,No,69.0,Yes,DSL,No internet,Yes,One year,Mailed check,25.64877436846797,192.180790346391,0
789,Male,1,No,Yes,38.0,Yes,No,Yes,No internet,One year,Electronic check,65.83275496876854,4809.745845347203,0
790,Female,0,No,No,39.0,Yes,DSL,No,No internet,Two year,Credit card,95.23997624857965,1723.4514632865762,0
791,Female,0,Yes,Yes,26.0,Yes,Fiber,No internet,No internet,One year,Credit card,72.51425648206394,4921.846297948794,1
792,Female,0,Yes,No,5.0,Yes,DSL,Yes,No,One year,Electronic check,103.39042840328565,1820.7281383475765,0
793,Male,0,Yes,Yes,23.0,Yes,No,No internet,No internet,Month-to-month,Bank transfer,68.34275512632834,1106.2598894283267,1
794,Female,0,Yes,No,35.0,No,No,Yes,Yes,One year,Mailed check,68.26866889650374,3425.643330057209,0
795,Male,0,Yes,Yes,57.0,Yes,No,No,No,One year,Electronic check,93.97758504757974,6016.44799542492,0
796,Male,0,Yes,Yes,63.0,Yes,DSL,Yes,Yes,One year,Bank transfer,106.44784307210931,1962.6664471871818,0
797,Female,0,No,Yes,35.0,Yes,No,Yes,Yes,Two year,Bank transfer,100.60705773779593,6726.154649992813,0
798,Female,0,No,Yes,28.0,Yes,DSL,No,No,Two year,Mailed check,34.80812686629193,7151.751880109456,0
799,Male,0,Yes,Yes,34.0,No,No,No,No internet,Month-to-month,Electronic check,109.56044204330243,2122.694141266167,0
800,Female,0,Yes,No,28.0,Yes,DSL,No,No,Month-to-month,Electronic check,51.84718701963904,2148.6498857347615,1
801,Male,0,No,No,64.0,Yes,Fiber,Yes,Yes,Two year,Mailed check,50.01931597265415,2917.272420310515,0
802,Male,0,Yes,No,15.0,Yes,DSL,No,No,Month-to-month,Bank transfer,84.7165506188185,5724.388795318076,0
803,Male,0,No,No,63.0,No,Fiber,Yes,Yes,Month-to-month,Credit card,63.7941175549559,1070.2900445799492,1
804,Male,1,Yes,Yes,48.0,Yes,No,No internet,No internet,Two year,Bank transfer,27.98008238399011,6375.520541075199,0
805,Female,1,Yes,Yes,1.0,Yes,No,No internet,No,Two year,Electronic check,95.10315271743174,4182.229011081758,0
806,Male,0,No,No,3.0,Yes,Fiber,No,No,One year,Mailed check,97.80667789463617,4824.814891603576,1
807,Female,0,No,Yes,25.0,Yes,No,Yes,No,Month-to-month,Electronic check,96.03872989512824,6532.327628344554,1
808,Male,0,No,No,39.0,Yes,DSL,No,No internet,One year,Credit card,69.33267149721375,895.363135928021,0
809,Male,0,No,No,9.0,Yes,Fiber,Yes,No,Two year,Mailed check,46.56638086655,6940.93842241212,0
810,Male,0,Yes,No,26.0,Yes,Fiber,No internet,Yes,One year,Electronic check,96.93651554456066,7550.172201443121,0
811,Female,0,No,No,16.0,Yes,No,No internet,No,Two year,Bank transfer,100.80948217410196,5518.372326858085,0
812,Female,0,Yes,No,63.0,Yes,Fiber,No,No,One year,Bank transfer,102.65365865209897,6173.150079513986,0
813,Female,0,No,Yes,29.0,No,No,No internet,No internet,Month-to-month,Credit card,80.81414440287699,1113.0338805400575,0
814,Male,0,No,Yes,65.0,Yes,DSL,No internet,No internet,One year,Bank transfer,68.18732458392998,4189.116813274448,0
815,Male,0,Yes,No,26.0,Yes,DSL,No,Yes,Two year,Electronic check,20.258011354730858,2065.251273276604,0
816,Female,1,Yes,No,31.0,Yes,Fiber,,Yes,One year,Credit card,31.18117931627176,6368.117506675784,1
817,Male,0,Yes,Yes,61.0,Yes,DSL,No internet,No,Two year,Bank transfer,63.78236653110631,6370.1326666826935,0
818,Male,1,No,Yes,2.0,No,Fiber,No internet,Yes,Month-to-month,Bank transfer,85.15664177308814,3107.609535559245,0
819,Female,0,Yes,No,12.0,Yes,Fiber,No,No,Two year,Mailed check,24.4737600760083,5732.786043064253,0
820,Female,0,No,No,3.0,Yes,DSL,Yes,No internet,Two year,Credit card,68.59111528573911,4213.96877170252,0
821,Female,0,Yes,Yes,32.0,Yes,DSL,No,Yes,Two year,Electronic check,61.15371191192316,4151.705834895722,0
822,Male,1,No,No,14.0,Yes,Fiber,No,Yes,Month-to-month,Mailed check,32.92050294586817,5375.677440410475,1
823,Female,0,No,Yes,44.0,Yes,No,No,Yes,Two year,Electronic check,57.57022003206374,4729.584542918464,0
824,Female,0,No,Yes,40.0,Yes,No,No,No internet,Month-to-month,Credit card,52.035219350441594,1414.7879181909177,0
825,Female,0,No,No,28.0,Yes,DSL,Yes,Yes,Two year,Bank transfer,93.5880231121977,5016.428059608021,0
826,Female,0,Yes,Yes,12.0,Yes,No,No internet,Yes,Two year,Credit card,37.63613778908356,3490.7166393705347,0
827,Male,0,Yes,No,57.0,Yes,Fiber,Yes,Yes,Month-to-month,Mailed check,108.62823351775651,3659.2507479873516,0
828,Female,0,No,Yes,13.0,Yes,No,No,Yes,One year,Credit card,101.21943074603193,6404.464709687147,0
829,Male,0,No,Yes,34.0,Yes,DSL,No,No,Month-to-month,Electronic check,85.85647749276144,6037.84159268281,0
830,Female,0,No,No,46.0,Yes,No,Yes,No internet,One year,Credit card,92.00935146348358,5775.750712594847,0
831,Female,0,Yes,No,62.0,No,Fiber,Yes,Yes,Two year,Credit card,28.726212929609105,6711.167121709465,0
832,Female,1,No,No,13.0,Yes,DSL,,Yes,Month-to-month,Electronic check,89.21868068552178,1670.8280323802219,1
833,Male,0,No,Yes,12.0,Yes,DSL,Yes,No,Two year,Mailed check,38.0817213927193,4045.282198252266,0
834,Male,0,Yes,Yes,53.0,Yes,No,Yes,Yes,One year,Mailed check,99.57866841142219,7688.030770955269,0
835,Male,0,Yes,Yes,21.0,Yes,Fiber,Yes,No internet,Two year,Bank transfer,55.86631150620354,897.6297832276423,0
836,Male,0,Yes,No,53.0,Yes,Fiber,No,No,Month-to-month,Credit card,81.84431872871856,7502.076668932259,1
837,Male,0,Yes,Yes,31.0,Yes,Fiber,No,Yes,Two year,Credit card,89.54736941219045,1242.9405429980231,0
838,Male,0,No,No,55.0,Yes,No,No,Yes,One year,Bank transfer,65.9591187698289,423.5891237306343,0
839,Female,0,No,Yes,67.0,Yes,No,No internet,No internet,Month-to-month,Electronic check,57.970405604236944,1627.1174376324598,0
840,Female,1,No,No,66.0,Yes,No,No internet,No internet,One year,Bank transfer,57.78087550858102,3662.8492448520265,0
841,Male,0,No,No,2.0,Yes,No,No internet,Yes,Month-to-month,Mailed check,98.24163586508601,2241.4874315209763,1
842,Female,0,No,Yes,47.0,Yes,No,No,No,Two year,Bank transfer,107.86214078709872,3676.2811215739875,0
843,Male,0,No,Yes,48.0,Yes,No,Yes,No internet,One year,Electronic check,83.3916708560057,3825.3471941688526,0
844,Female,0,Yes,No,26.0,Yes,DSL,No internet,No internet,One year,Bank transfer,61.83481292936863,7939.259848586715,0
845,Female,0,Yes,No,11.0,Yes,Fiber,No internet,No internet,One year,Electronic check,41.18758217560664,4468.505257602911,0
846,Male,1,No,No,43.0,Yes,Fiber,Yes,No,Month-to-month,Electronic check,65.59138816564356,6175.274714249499,1
847,Male,0,Yes,No,22.0,Yes,Fiber,Yes,Yes,Two year,Mailed check,32.04285734655321,837.3513844089621,0
848,Male,0,No,No,67.0,No,No,No,No,One year,Electronic check,99.7309921011711,4859.154721746575,0
849,Female,1,Yes,No,33.0,Yes,Fiber,Yes,No internet,Two year,Mailed check,94.97707586676454,2288.6309522896636,0
850,Female,0,Yes,No,65.0,Yes,DSL,No internet,No,Month-to-month,Electronic check,89.90879195516226,2181.8609808767224,0
851,Male,0,No,Yes,50.0,Yes,No,No internet,No internet,One year,Credit card,30.882571637699066,7960.129504484804,0
852,Female,0,Yes,No,10.0,Yes,No,No,No,One year,Electronic check,67.01669657128855,2575.852459947201,0
853,Male,0,Yes,Yes,30.0,Yes,Fiber,No,No internet,Month-to-month,Mailed check,60.6369875908831,6984.459280587993,0
854,Female,0,No,Yes,48.0,Yes,DSL,Yes,No,One year,Mailed check,40.65252390894496,3741.844080429823,1
855,Male,0,Yes,No,59.0,Yes,Fiber,No,No,Month-to-month,Bank transfer,79.61744693895739,3111.520944005179,0
856,Female,0,Yes,No,25.0,Yes,DSL,No internet,Yes,Month-to-month,Electronic check,101.83459709294934,1213.5564052207224,1
857,Male,0,No,Yes,15.0,Yes,Fiber,No,No,Month-to-month,Mailed check,71.58644320387633,5337.632382035983,0
858,Male,0,Yes,No,52.0,Yes,Fiber,No,Yes,Month-to-month,Bank transfer,102.49646083679423,4322.068660148346,1
859,Male,0,Yes,Yes,62.0,Yes,Fiber,No,No,One year,Credit card,95.98078774450325,4992.234026938263,1
860,Female,0,Yes,No,53.0,Yes,DSL,No,No internet,One year,Credit card,57.475054044501015,6684.416429866526,0
861,Female,1,No,Yes,58.0,Yes,Fiber,Yes,No internet,Month-to-month,Electronic check,24.60069303114336,6384.731856261574,0
862,Male,1,Yes,Yes,17.0,Yes,DSL,Yes,Yes,One year,Electronic check,60.880362945332045,897.9194765291105,0
863,Female,1,Yes,No,16.0,No,No,Yes,No,One year,Electronic check,61.17782030859773,475.132762240916,0
864,Female,0,Yes,Yes,2.0,Yes,No,No internet,Yes,Two year,Bank transfer,54.01790704771706,4251.494658504024,0
865,Male,0,Yes,No,13.0,Yes,Fiber,No internet,Yes,One year,Electronic check,39.995969811134785,1085.1586318944314,0
866,Male,0,No,No,69.0,Yes,Fiber,No,Yes,Month-to-month,Mailed check,64.3108724782332,7788.327422966167,1
867,Male,0,Yes,Yes,56.0,No,No,No internet,Yes,Month-to-month,Bank transfer,88.23883400614935,5359.709131390439,0
868,Male,0,Yes,Yes,29.0,No,No,No,No internet,Month-to-month,Electronic check,66.04332532630178,7019.044581963996,0
869,Male,0,Yes,No,57.0,No,DSL,No,Yes,Month-to-month,Electronic check,50.144838092542884,314.4857823978093,0
870,Female,0,Yes,Yes,43.0,Yes,Fiber,No,No internet,Month-to-month,Mailed check,31.788404928483022,3719.0395169815192,1
871,Male,0,No,No,24.0,Yes,DSL,No internet,Yes,Two year,Bank transfer,80.55124512737609,3740.01905905307,0
872,Male,0,No,No,23.0,Yes,DSL,No internet,No,One year,Electronic check,97.93275254258413,2023.817602251384,1
873,Female,0,Yes,Yes,17.0,Yes,No,No,No,One year,Credit card,,775.506877868954,0
874,Female,0,Yes,No,23.0,Yes,DSL,Yes,No internet,One year,Electronic check,31.89558362678472,2300.7994091190735,0
875,Female,0,Yes,Yes,70.0,Yes,DSL,Yes,Yes,One year,Bank transfer,40.635952505680265,5488.741901757832,0
876,Male,0,No,No,39.0,Yes,No,No,Yes,Two year,Mailed check,83.86272731236446,371.16760237140704,0
877,Female,0,No,Yes,2.0,Yes,No,No,Yes,Month-to-month,Electronic check,32.230620966525954,4042.09331712519,1
878,Male,1,No,Yes,50.0,Yes,Fiber,Yes,No internet,One year,Credit card,65.83034595547818,3600.6134456236728,1
879,Male,0,Yes,No,67.0,Yes,DSL,Yes,No internet,Month-to-month,Electronic check,22.759307683680003,2180.3608232788606,1
880,Male,0,Yes,No,47.0,Yes,No,No internet,No,One year,Electronic check,46.83447017279099,2449.910627494517,0
881,Female,0,No,No,11.0,Yes,No,Yes,No,Two year,Mailed check,36.05721410193251,1819.2786205173888,0
882,Female,0,Yes,Yes,,Yes,Fiber,No,Yes,Two year,Electronic check,59.08114725046731,5217.994026790615,0
883,Male,0,Yes,Yes,46.0,Yes,No,Yes,No,One year,Bank transfer,79.15939356452057,3820.9983407441546,0
884,Female,1,Yes,No,63.0,Yes,DSL,Yes,No,Month-to-month,Mailed check,53.73169025062935,6225.81051355773,0
885,Female,0,No,Yes,39.0,Yes,No,No internet,No,One year,Electronic check,80.18580439400003,5664.197395717624,0
886,Male,0,No,Yes,12.0,Yes,No,No internet,No,One year,Electronic check,62.77533572200545,4462.525466434438,0
887,Female,0,Yes,Yes,4.0,Yes,No,Yes,Yes,Two year,Mailed check,88.78370657823143,7767.113672740012,0
888,Female,1,No,No,52.0,No,DSL,No internet,No,Month-to-month,Bank transfer,32.276454452455454,3198.3158331201075,0
889,Female,0,Yes,No,6.0,Yes,Fiber,Yes,No,Two year,Mailed check,77.60171054919988,7016.164474403683,1
890,Female,1,Yes,Yes,55.0,Yes,Fiber,No internet,Yes,One year,Bank transfer,98.717639207178,3867.671710664077,1
891,Female,0,Yes,Yes,15.0,Yes,DSL,No,No,Two year,Mailed check,101.50877053112761,1855.385069334359,0
892,Female,0,No,No,40.0,Yes,Fiber,No,Yes,Month-to-month,Electronic check,101.23881685381285,5135.78892007297,0
893,Male,0,No,No,52.0,Yes,No,No,No internet,One year,Bank transfer,,4005.784497763882,0
894,Male,0,No,No,17.0,Yes,Fiber,Yes,No,One year,Electronic check,99.78895752017525,2780.562365287394,0
895,Male,0,No,No,71.0,Yes,DSL,No,Yes,One year,Electronic check,89.90967786957202,6797.844029932295,0
896,Male,0,Yes,Yes,41.0,Yes,DSL,No internet,No,Month-to-month,Credit card,37.79091128610915,627.116837134694,0
897,Female,0,No,Yes,6.0,No,DSL,Yes,Yes,One year,Credit card,65.17285593283896,2651.853635334908,0
898,Male,0,No,No,22.0,Yes,Fiber,Yes,Yes,Month-to-month,Mailed check,44.47781734599464,5873.268907769875,1
899,Female,0,Yes,No,45.0,Yes,No,No,No,Month-to-month,Credit card,50.853053975062565,1522.1804567930699,0
900,Female,0,Yes,No,13.0,No,Fiber,No internet,No,Month-to-month,Mailed check,100.18208935426144,4018.5952978897085,0
901,Female,1,Yes,Yes,69.0,Yes,No,No,Yes,One year,Electronic check,105.8694714700116,2962.7937857357715,0
902,Male,0,Yes,No,4.0,Yes,No,Yes,No internet,Two year,Electronic check,29.801348669209865,2698.2871956553486,1
903,Female,0,No,Yes,67.0,Yes,DSL,Yes,Yes,Two year,Mailed check,63.19841049361983,3377.9042808511595,0
904,Female,0,Yes,Yes,24.0,Yes,DSL,Yes,No,One year,Bank transfer,49.46822887310367,4364.816760863383,0
905,Male,1,Yes,Yes,55.0,Yes,No,No,No,Month-to-month,Bank transfer,49.175682156982326,2522.639061870152,0
906,Female,0,No,No,51.0,Yes,No,No,Yes,One year,Credit card,72.0368432983542,3284.893005627873,0
907,Male,0,Yes,No,15.0,Yes,Fiber,Yes,No internet,Two year,Credit card,62.49226745531469,5020.814718189636,1
908,Male,0,Yes,Yes,42.0,Yes,Fiber,No internet,Yes,Month-to-month,Mailed check,109.79290247330316,2717.425448768514,0
909,Male,0,No,Yes,71.0,Yes,Fiber,No,No,One year,Mailed check,83.54313417982863,6967.366259193788,0
910,Female,1,No,Yes,16.0,Yes,No,No internet,No,Month-to-month,Credit card,107.88295173114838,6443.4380265736545,1
911,Female,0,No,No,68.0,Yes,Fiber,No internet,No internet,Two year,Mailed check,30.234815855631922,1222.5208341704167,0
912,Female,0,Yes,Yes,33.0,Yes,DSL,No,Yes,Month-to-month,Credit card,71.55431890801898,6801.538032358966,0
913,Male,0,Yes,No,25.0,Yes,DSL,No internet,No,One year,Bank transfer,107.56504718847437,1526.5223439853219,0
914,Female,0,No,No,4.0,Yes,No,Yes,Yes,Two year,Mailed check,49.80263022650649,1015.6777573889337,1
915,Female,1,Yes,No,15.0,No,DSL,No internet,No,One year,Electronic check,66.91655656261375,7818.19455007025,1
916,Female,0,No,No,12.0,Yes,Fiber,No,No,One year,Electronic check,86.80744669885702,4445.532443344791,1
917,Male,0,Yes,Yes,36.0,Yes,DSL,No internet,Yes,One year,Bank transfer,89.84236718798394,6962.787697004397,0
918,Male,0,No,No,40.0,Yes,Fiber,Yes,No internet,Month-to-month,Credit card,97.53085269267459,2048.682771091715,0
919,Female,0,No,Yes,2.0,Yes,Fiber,No internet,No internet,Two year,Mailed check,87.00101758483835,7563.072197981331,0
920,Female,0,Yes,No,68.0,Yes,Fiber,No,Yes,One year,Bank transfer,108.14077559812151,7210.747687940907,0
921,Female,0,Yes,No,68.0,Yes,No,No internet,No internet,One year,Credit card,86.81423728122317,4348.685142946334,0
922,Female,0,No,No,12.0,Yes,No,No internet,No,Month-to-month,Mailed check,25.248820975879376,6754.241082499362,0
923,Male,0,Yes,No,35.0,No,No,Yes,Yes,Month-to-month,Mailed check,85.39200543319686,3134.093757494295,0
924,Male,0,Yes,No,35.0,Yes,Fiber,Yes,No,Month-to-month,Bank transfer,53.17362992289265,4856.001650137124,1
925,Male,0,No,Yes,,Yes,No,Yes,Yes,One year,Mailed check,65.26788552840951,5356.033577036017,0
926,Male,0,Yes,Yes,56.0,Yes,DSL,No,Yes,One year,Mailed check,59.221416281991466,6788.638800520645,0
927,Male,0,Yes,Yes,30.0,Yes,Fiber,Yes,Yes,Two year,Credit card,71.50772860200479,5249.209894049687,0
928,Female,0,Yes,Yes,37.0,Yes,DSL,,No,One year,Mailed check,100.09837568075456,7831.759412589178,0
929,Male,0,No,Yes,36.0,Yes,DSL,No,No,Month-to-month,Mailed check,35.87021650616052,196.5128257416572,0
930,Female,0,No,No,54.0,Yes,DSL,Yes,No internet,One year,Credit card,90.88257357244002,6694.14557720953,0
931,Female,0,No,No,60.0,No,Fiber,No,Yes,Two year,Credit card,106.34537233796631,2460.0281983592326,0
